company_size,pricing_views,email_opens,industry,title,converted
1436,4,9,Manufacturing,Director,1
2116,3,15,SaaS,VP,1
605,5,9,Retail,VP,1
3576,9,3,SaaS,CEO,1
489,8,14,SaaS,Director,1
3963,2,5,SaaS,VP,0
446,0,7,Manufacturing,Manager,0
4477,3,9,Manufacturing,Manager,0
1474,3,5,SaaS,CEO,0
113,0,11,Manufacturing,Director,0
1467,4,2,Manufacturing,Director,0
1147,10,11,Finance,CEO,1
3158,2,11,Finance,Manager,0
1353,1,7,SaaS,Manager,0
3587,7,11,Healthcare,Director,1
4344,3,5,Retail,CEO,0
227,1,2,Retail,CEO,0
4151,1,3,Retail,CEO,0
4409,6,4,Manufacturing,Manager,0
1480,5,3,Healthcare,Director,0
4164,6,8,Finance,CEO,1
3634,3,0,Finance,Director,0
344,9,9,SaaS,CEO,1
2778,3,0,Healthcare,Manager,0
2967,3,2,Manufacturing,Coordinator,0
2312,1,1,Healthcare,Manager,0
3674,5,10,SaaS,Coordinator,0
2135,8,10,Finance,Coordinator,1
2395,6,15,Retail,Manager,1
1916,7,8,Retail,CEO,1
4041,0,0,Manufacturing,Director,0
204,10,14,Retail,VP,1
2419,0,10,Manufacturing,Director,0
2647,5,0,SaaS,CEO,0
1348,7,5,Retail,Coordinator,0
3636,3,4,Manufacturing,Director,0
4636,0,3,Manufacturing,Director,0
1078,0,11,SaaS,Manager,0
1301,1,6,Healthcare,Manager,0
3509,3,12,Manufacturing,Manager,0
607,9,1,Healthcare,Manager,0
1474,4,1,Retail,VP,0
536,1,15,Healthcare,CEO,1
646,1,14,SaaS,CEO,1
2234,8,11,Retail,Coordinator,1
3578,8,12,Finance,Manager,1
1349,4,1,Retail,Coordinator,0
216,4,9,Manufacturing,Manager,0
2028,8,3,Manufacturing,Manager,0
1028,1,8,Healthcare,CEO,0
4104,6,14,Retail,CEO,1
593,9,10,Finance,VP,1
4634,6,0,SaaS,CEO,0
329,9,4,SaaS,CEO,1
3468,4,10,SaaS,CEO,1
3833,0,4,Finance,Director,0
4557,0,8,Healthcare,Director,0
2511,7,5,Retail,CEO,1
1123,5,6,Finance,Manager,0
2904,10,5,Manufacturing,VP,1
4303,9,15,Finance,VP,1
4122,7,5,Retail,Director,1
4988,3,6,Healthcare,CEO,1
140,2,8,SaaS,Coordinator,0
1998,9,12,Retail,Director,1
4977,8,9,Retail,VP,1
4382,4,8,Finance,CEO,1
2045,9,7,Healthcare,CEO,1
2851,2,7,Manufacturing,Manager,0
4540,8,13,Retail,CEO,1
1370,2,15,Finance,VP,1
1859,3,9,SaaS,CEO,1
1304,0,3,Retail,CEO,0
1602,3,8,SaaS,Manager,0
2154,2,2,Healthcare,CEO,0
1617,4,10,Finance,CEO,1
1744,6,5,Manufacturing,Coordinator,0
3447,2,6,Finance,VP,0
3773,0,9,Healthcare,VP,0
2990,5,3,Healthcare,Director,0
2229,4,4,SaaS,Manager,0
872,7,10,Healthcare,Coordinator,0
2180,4,10,Retail,VP,1
1375,1,9,Finance,VP,0
3111,3,3,Healthcare,Manager,0
1332,9,3,SaaS,CEO,1
2247,7,5,Healthcare,CEO,1
2371,2,14,Finance,VP,1
3622,3,10,Finance,Coordinator,0
4337,7,11,Manufacturing,Manager,1
2960,3,0,SaaS,CEO,0
2599,1,8,Healthcare,Manager,0
4343,3,8,Retail,Coordinator,0
1463,10,7,SaaS,VP,1
3823,8,5,Healthcare,VP,1
1620,1,0,Manufacturing,Manager,0
1159,4,12,Healthcare,Director,1
3929,8,12,Finance,VP,1
1694,0,2,Healthcare,CEO,0
118,6,13,Manufacturing,CEO,1
945,0,12,Manufacturing,CEO,0
1995,7,9,Manufacturing,Manager,0
1214,1,15,Manufacturing,Manager,0
3170,5,0,Retail,Manager,0
2191,7,2,Healthcare,Coordinator,0
83,1,3,Finance,VP,0
28,2,6,SaaS,CEO,0
371,0,8,SaaS,Director,0
3947,2,13,Manufacturing,Director,1
1104,1,5,SaaS,Coordinator,0
3213,1,8,Manufacturing,Coordinator,0
2429,2,11,SaaS,CEO,1
3246,6,14,Manufacturing,VP,1
1352,0,1,SaaS,VP,0
704,4,8,Finance,VP,1
3223,0,15,Finance,CEO,1
1399,3,13,SaaS,VP,1
4751,5,5,Manufacturing,VP,1
4916,9,8,Retail,VP,1
3864,6,6,Retail,Coordinator,0
4137,2,7,SaaS,VP,0
2585,7,15,Manufacturing,CEO,1
4931,10,6,Retail,CEO,1
3569,0,15,Healthcare,Manager,0
340,5,6,Manufacturing,VP,1
4396,1,10,SaaS,VP,1
1893,9,1,Finance,VP,1
3562,0,4,Manufacturing,VP,0
4528,10,13,Manufacturing,CEO,1
3495,0,13,Finance,VP,1
2527,10,14,Retail,Manager,1
3992,5,2,Finance,Manager,0
476,1,9,Finance,CEO,0
1363,10,4,Retail,VP,1
2350,1,0,Finance,VP,0
2838,9,9,SaaS,Coordinator,1
2869,9,7,Healthcare,CEO,1
3069,3,10,Finance,VP,1
2010,7,14,Manufacturing,VP,1
321,7,13,Healthcare,VP,1
3768,3,15,Healthcare,Coordinator,0
2898,2,10,SaaS,Director,1
1407,5,9,Retail,CEO,1
4864,10,1,SaaS,CEO,1
2669,2,5,Retail,Coordinator,0
1444,9,8,Manufacturing,CEO,1
2694,2,6,Manufacturing,CEO,0
4076,4,1,Finance,Manager,0
1845,10,10,Healthcare,Manager,1
3595,0,1,Manufacturing,VP,0
744,5,2,Finance,VP,0
1185,6,10,Retail,VP,1
1823,8,10,SaaS,Director,1
4992,7,12,Finance,VP,1
1329,9,9,Retail,Manager,1
2568,2,13,Finance,Manager,0
2231,0,11,Finance,Manager,0
3269,3,6,Healthcare,CEO,0
634,1,15,Manufacturing,CEO,1
1557,7,4,Manufacturing,Director,1
3142,5,6,Finance,Coordinator,0
346,4,3,Manufacturing,Manager,0
3950,1,12,SaaS,Director,1
1667,10,7,SaaS,Coordinator,1
3071,4,9,SaaS,Coordinator,0
2478,3,13,Retail,Manager,0
1490,10,0,Manufacturing,Director,1
724,3,15,Manufacturing,Coordinator,0
405,2,2,SaaS,Coordinator,0
1978,6,15,Retail,CEO,1
3759,7,14,Finance,CEO,1
2812,7,12,Healthcare,VP,1
2865,4,10,Manufacturing,Manager,0
1714,4,3,Manufacturing,VP,0
2058,3,11,SaaS,Manager,0
423,2,12,Manufacturing,Director,1
4713,5,11,Finance,Director,1
413,8,4,Finance,Director,1
1554,10,2,Finance,VP,1
582,4,10,Healthcare,Manager,0
3815,0,4,Retail,VP,0
152,6,4,Retail,Manager,0
3168,7,9,SaaS,VP,1
1020,4,9,Manufacturing,CEO,1
3589,2,3,Retail,VP,0
4617,3,8,Finance,CEO,1
4752,7,7,SaaS,Director,1
4787,4,1,Retail,Coordinator,0
2690,7,5,Healthcare,Director,1
285,2,7,Healthcare,Coordinator,0
1699,7,14,SaaS,Director,1
3075,8,5,Manufacturing,VP,1
4357,8,2,Manufacturing,Coordinator,0
2468,9,11,SaaS,CEO,1
2744,9,2,Manufacturing,VP,1
2578,6,9,Healthcare,CEO,1
2069,5,4,Finance,Coordinator,0
58,0,8,SaaS,VP,0
1401,4,4,Manufacturing,CEO,0
4069,8,11,Healthcare,VP,1
4054,0,2,Manufacturing,Coordinator,0
3859,7,11,SaaS,Manager,1
2477,6,14,SaaS,Coordinator,1
1881,6,15,Finance,VP,1
374,2,0,SaaS,VP,0
638,7,15,SaaS,CEO,1
1986,4,13,SaaS,Director,1
877,6,3,Finance,VP,0
113,7,4,SaaS,CEO,1
2207,5,15,Healthcare,Director,1
4006,5,9,Finance,Coordinator,0
1658,2,12,Retail,Coordinator,0
2782,1,11,SaaS,CEO,1
3215,8,2,Healthcare,VP,1
3844,1,10,Healthcare,CEO,1
3421,1,13,Retail,Coordinator,0
4779,4,1,Manufacturing,Director,0
3455,3,12,Healthcare,CEO,1
125,5,11,Healthcare,Manager,0
3395,1,2,Finance,Director,0
4818,5,13,Finance,Director,1
1088,4,11,SaaS,Coordinator,0
1227,5,12,Manufacturing,CEO,1
561,9,4,SaaS,Director,1
3529,9,14,Healthcare,Coordinator,1
3187,9,15,Manufacturing,VP,1
4315,7,13,Finance,Manager,1
4692,6,7,SaaS,VP,1
1337,7,1,Healthcare,Director,0
3194,9,5,Finance,VP,1
4625,1,13,Healthcare,Director,1
1935,0,3,Finance,CEO,0
2316,6,0,SaaS,CEO,0
3208,3,3,Manufacturing,Manager,0
4684,8,13,Finance,CEO,1
149,8,11,Healthcare,Director,1
3191,0,13,Finance,Director,1
1588,0,13,Finance,VP,1
3427,7,6,Healthcare,CEO,1
3735,5,12,Manufacturing,VP,1
1371,9,9,SaaS,Manager,1
2450,0,1,Finance,Director,0
3850,3,0,Finance,Director,0
2537,8,5,Retail,VP,1
3130,3,10,Finance,Director,1
2807,6,2,SaaS,Coordinator,0
4227,2,0,Finance,Coordinator,0
37,10,13,Manufacturing,VP,1
4151,10,13,Finance,Manager,1
4615,5,6,SaaS,Manager,0
779,10,5,Manufacturing,Manager,0
3832,7,0,Finance,CEO,0
3482,6,12,Finance,CEO,1
2498,7,5,Manufacturing,Manager,0
2027,2,13,Healthcare,Coordinator,0
4232,4,10,SaaS,Director,1
1657,10,15,Manufacturing,Manager,1
1427,10,8,SaaS,Director,1
4028,5,6,Healthcare,Director,1
891,10,6,Finance,VP,1
2819,2,14,Healthcare,CEO,1
3709,1,10,SaaS,Director,1
456,5,12,Manufacturing,CEO,1
4560,0,14,SaaS,Director,1
3270,5,4,Healthcare,Coordinator,0
2402,8,2,Manufacturing,VP,1
1320,9,7,Manufacturing,Coordinator,0
1396,0,2,Healthcare,Manager,0
2275,9,14,Retail,CEO,1
3398,4,2,Finance,CEO,0
705,6,11,Retail,CEO,1
2847,2,5,Finance,CEO,0
899,9,10,Healthcare,Coordinator,1
204,2,9,Manufacturing,VP,0
4764,4,6,Healthcare,VP,1
3762,7,13,Retail,Manager,1
1957,8,13,Healthcare,VP,1
144,0,2,Healthcare,Coordinator,0
2849,6,14,Manufacturing,Director,1
1170,3,11,Manufacturing,Director,1
3152,0,3,Manufacturing,VP,0
722,2,14,SaaS,CEO,1
3146,1,10,Finance,CEO,1
291,8,15,Manufacturing,Manager,1
3600,2,0,Finance,Manager,0
1840,10,6,Manufacturing,Coordinator,0
830,1,5,SaaS,Coordinator,0
3507,6,15,Retail,Director,1
3638,2,0,Finance,CEO,0
1841,4,8,Manufacturing,Director,1
3084,5,13,Retail,Manager,0
3778,10,3,Manufacturing,Manager,0
2856,6,10,Retail,VP,1
1597,9,13,Retail,CEO,1
288,5,8,Retail,CEO,1
1658,9,7,SaaS,CEO,1
2068,9,0,Manufacturing,VP,1
2226,6,15,Finance,Manager,1
2908,8,13,Manufacturing,Manager,1
486,2,10,Finance,Manager,0
1129,9,5,Retail,CEO,1
1056,5,8,Retail,Coordinator,0
408,10,1,Manufacturing,VP,1
4234,0,9,SaaS,Manager,0
2417,6,3,Healthcare,Coordinator,0
3834,0,1,SaaS,Manager,0
4760,10,1,SaaS,CEO,1
1727,8,10,Healthcare,CEO,1
3622,3,9,Retail,VP,1
2008,6,7,Manufacturing,Manager,0
4552,9,8,SaaS,Director,1
889,9,10,Manufacturing,CEO,1
4088,1,7,Finance,Manager,0
1657,0,11,Healthcare,Director,0
4446,10,8,Finance,VP,1
565,1,2,Manufacturing,Manager,0
1618,5,9,SaaS,Coordinator,0
2416,2,9,SaaS,Director,1
2578,9,14,Manufacturing,Coordinator,1
4840,0,7,Finance,Director,0
4579,8,14,Retail,CEO,1
3198,6,1,Retail,Director,0
4299,9,10,SaaS,Director,1
2547,0,6,Manufacturing,Coordinator,0
3863,8,6,Manufacturing,CEO,1
2359,4,6,SaaS,Coordinator,0
828,8,6,Retail,Director,1
1329,9,6,Manufacturing,CEO,1
79,2,12,Retail,Director,1
4186,2,0,Retail,Manager,0
2862,4,2,Manufacturing,VP,0
970,3,7,SaaS,Manager,0
3859,8,13,SaaS,VP,1
3595,7,12,Retail,CEO,1
595,9,4,Manufacturing,Coordinator,0
4980,2,1,Finance,Manager,0
1288,8,14,Healthcare,CEO,1
2220,0,11,Manufacturing,Coordinator,0
1531,3,0,Finance,CEO,0
116,6,14,Retail,Coordinator,1
3959,1,5,Healthcare,Coordinator,0
3877,10,5,Retail,VP,1
2808,7,2,Finance,CEO,1
2318,9,13,Retail,VP,1
2987,1,9,Healthcare,Director,0
3717,5,5,Healthcare,CEO,1
2471,4,4,Healthcare,Director,0
3444,10,1,SaaS,Coordinator,0
3002,1,3,SaaS,VP,0
3555,7,7,Finance,Coordinator,0
2830,1,10,Retail,CEO,1
2359,6,15,SaaS,VP,1
503,10,13,Manufacturing,Manager,1
4994,8,6,Manufacturing,Director,1
564,9,7,Healthcare,CEO,1
2661,0,5,Retail,VP,0
4180,6,1,Finance,VP,0
2828,6,6,Finance,Director,1
4437,9,4,Finance,VP,1
2955,2,8,Healthcare,CEO,0
449,5,2,Healthcare,VP,0
3864,8,4,Retail,Director,1
4396,8,0,Finance,Director,1
2216,10,4,Retail,Manager,0
3102,1,12,Finance,Coordinator,0
3105,9,14,Healthcare,CEO,1
3433,2,6,Retail,Manager,0
1723,10,11,Healthcare,CEO,1
4599,7,5,Retail,Coordinator,0
796,9,6,SaaS,Coordinator,0
1279,2,8,SaaS,Director,0
1836,2,0,Retail,Director,0
2865,3,8,SaaS,Coordinator,0
2963,4,10,Healthcare,VP,1
537,8,5,Healthcare,Coordinator,0
4350,3,2,Healthcare,Manager,0
429,3,11,Retail,Director,1
239,3,5,Manufacturing,Director,0
3541,7,6,Healthcare,VP,1
84,4,14,Manufacturing,Coordinator,0
3125,5,14,SaaS,CEO,1
4136,9,13,Finance,Manager,1
1604,2,11,SaaS,Coordinator,0
3432,2,13,Manufacturing,VP,1
3171,4,6,Healthcare,CEO,1
3177,0,5,Finance,Manager,0
4733,2,11,Manufacturing,CEO,1
1460,8,9,Retail,CEO,1
1758,6,6,SaaS,CEO,1
1667,3,0,Manufacturing,VP,0
3183,0,3,Retail,Director,0
3238,2,0,Finance,Director,0
3329,4,1,Manufacturing,VP,0
4102,4,2,SaaS,CEO,0
1972,4,7,SaaS,Director,1
788,0,3,Retail,CEO,0
1934,6,13,Finance,Director,1
4303,4,11,Healthcare,VP,1
602,4,0,Manufacturing,VP,0
3726,9,12,Finance,Director,1
4719,5,2,SaaS,Manager,0
4199,4,13,SaaS,Manager,0
3144,6,1,SaaS,Director,0
3200,0,9,Retail,Coordinator,0
154,10,3,Retail,VP,1
2758,3,3,Retail,Director,0
2568,4,2,SaaS,CEO,0
3195,10,15,Manufacturing,Coordinator,1
2368,5,15,Finance,Director,1
633,6,11,SaaS,Director,1
2253,2,6,Manufacturing,Coordinator,0
1607,5,8,Healthcare,Manager,0
3785,1,2,SaaS,CEO,0
1415,9,11,SaaS,Director,1
2007,10,0,Healthcare,Manager,0
3496,6,14,SaaS,VP,1
4440,5,7,Finance,Director,1
1009,7,2,Healthcare,CEO,1
4719,5,11,Healthcare,Manager,0
1408,9,5,Healthcare,Coordinator,0
1466,2,0,Finance,Coordinator,0
4506,1,11,Finance,Manager,0
4179,9,11,Finance,Manager,1
3618,6,0,SaaS,Director,0
3426,9,13,Finance,VP,1
382,5,1,Retail,Director,0
1123,4,2,Finance,Coordinator,0
2429,3,1,Finance,Director,0
3003,0,5,Retail,VP,0
4928,6,4,Finance,Coordinator,0
1897,8,9,Healthcare,Manager,0
1910,7,12,Healthcare,VP,1
1734,9,8,Finance,Coordinator,0
2929,8,0,Finance,Director,1
225,8,13,Healthcare,Manager,1
2365,8,13,Finance,Director,1
4849,10,1,Manufacturing,VP,1
176,5,1,Healthcare,Coordinator,0
4069,10,3,Healthcare,Coordinator,0
237,5,3,Manufacturing,Director,0
1741,7,15,Finance,Manager,1
496,9,1,Retail,VP,1
2376,4,15,Manufacturing,Director,1
4663,1,2,Retail,Manager,0
3978,4,0,SaaS,Director,0
2108,5,12,Manufacturing,Coordinator,0
2279,8,12,Healthcare,CEO,1
1714,7,9,Healthcare,Coordinator,0
3109,6,12,SaaS,CEO,1
1116,3,12,Retail,Manager,0
2403,7,8,SaaS,Director,1
64,8,3,Manufacturing,Manager,0
1590,6,6,Manufacturing,Director,1
2922,2,9,SaaS,VP,1
1779,9,7,Healthcare,Manager,0
3304,0,4,Retail,Coordinator,0
2701,7,14,Healthcare,Director,1
3537,6,9,Manufacturing,Manager,0
1787,10,3,Retail,Director,1
3289,7,2,Retail,VP,1
1234,4,2,Finance,VP,0
2009,7,12,Healthcare,Director,1
4230,3,7,SaaS,Director,1
2941,3,11,Finance,CEO,1
352,8,11,Finance,Director,1
4925,8,14,Finance,VP,1
257,1,2,Healthcare,Coordinator,0
4944,7,9,Retail,VP,1
2240,7,6,Retail,CEO,1
312,4,1,Manufacturing,CEO,0
3768,8,2,Manufacturing,VP,1
2996,6,10,Manufacturing,CEO,1
3702,3,12,SaaS,Manager,0
1653,10,8,SaaS,VP,1
3861,3,12,Manufacturing,Coordinator,0
801,0,0,Healthcare,Manager,0
4080,5,13,Manufacturing,VP,1
1767,0,15,Finance,Manager,0
4129,10,14,Retail,Manager,1
3486,9,3,Retail,VP,1
4157,7,5,Finance,CEO,1
2035,4,2,SaaS,Manager,0
2170,8,10,Retail,Coordinator,1
3447,7,3,Finance,CEO,1
2694,7,5,Manufacturing,Manager,0
4542,2,3,Finance,CEO,0
4615,9,11,Finance,VP,1
4740,10,2,Manufacturing,CEO,1
221,10,9,SaaS,VP,1
4599,5,11,Finance,CEO,1
1868,0,8,Finance,CEO,0
3420,3,3,Manufacturing,VP,0
3028,9,12,Retail,Manager,1
4049,1,13,Manufacturing,VP,1
2101,8,3,Healthcare,VP,1
28,0,1,Healthcare,Manager,0
3651,5,13,SaaS,Director,1
1963,1,1,Retail,VP,0
340,7,15,Finance,Coordinator,1
3377,8,5,Finance,Coordinator,0
4133,10,10,Healthcare,Director,1
3724,3,8,Healthcare,Coordinator,0
3986,9,4,Healthcare,Manager,0
4897,7,6,Retail,CEO,1
2645,4,14,Healthcare,Coordinator,0
3790,8,7,Retail,Manager,0
500,5,6,Manufacturing,Director,1
2914,10,1,Retail,CEO,1
3774,1,10,Finance,CEO,1
26,10,3,Retail,VP,1
1848,0,8,SaaS,Director,0
2878,6,1,SaaS,VP,0
1000,3,3,Retail,CEO,0
4058,7,11,Finance,CEO,1
14,7,3,Finance,CEO,1
4725,7,3,Retail,CEO,1
1754,5,0,Retail,VP,0
1471,7,5,Manufacturing,Coordinator,0
202,4,6,Manufacturing,Coordinator,0
834,7,13,Retail,CEO,1
1119,2,14,SaaS,Director,1
2858,4,7,SaaS,CEO,1
1911,9,2,Healthcare,Coordinator,0
2541,6,8,Retail,Director,1
2758,6,1,Healthcare,CEO,0
3838,8,5,SaaS,Director,1
3580,9,0,Retail,Manager,0
2633,5,1,Finance,CEO,0
539,3,8,SaaS,Coordinator,0
3870,3,2,Finance,Director,0
464,6,12,Retail,CEO,1
3335,5,9,SaaS,VP,1
1929,10,5,Healthcare,Director,1
943,6,8,Finance,VP,1
1842,2,13,SaaS,CEO,1
4516,10,0,Healthcare,Coordinator,0
565,3,1,Healthcare,CEO,0
1847,2,3,Finance,CEO,0
3643,8,12,Healthcare,VP,1
2731,5,4,Retail,Manager,0
2592,1,0,Retail,Manager,0
2859,10,11,Retail,Manager,1
2993,2,11,SaaS,Coordinator,0
3274,8,15,Healthcare,VP,1
768,2,6,Healthcare,Coordinator,0
4782,8,13,Finance,VP,1
4608,6,4,Retail,Director,1
2579,6,0,SaaS,CEO,0
1542,5,11,SaaS,VP,1
725,7,14,Healthcare,Manager,1
4802,3,15,Manufacturing,VP,1
4826,5,6,SaaS,Director,1
3731,3,8,Healthcare,VP,1
4351,10,0,SaaS,Coordinator,0
4044,6,5,SaaS,Director,1
2212,6,2,Retail,VP,0
3095,1,10,Finance,CEO,1
2757,3,4,Finance,Director,0
2153,7,1,Manufacturing,Manager,0
29,1,8,Manufacturing,Manager,0
1384,9,14,SaaS,Coordinator,1
4584,8,8,SaaS,Coordinator,0
4934,10,8,Finance,CEO,1
2484,8,3,Finance,CEO,1
4231,1,15,Manufacturing,Director,1
77,0,0,Healthcare,Coordinator,0
4448,9,0,Healthcare,Coordinator,0
352,8,3,Healthcare,Manager,0
1587,3,9,SaaS,VP,1
283,8,3,SaaS,VP,1
3095,3,10,Manufacturing,CEO,1
4854,9,1,Finance,Manager,0
1942,1,3,Retail,CEO,0
4666,4,13,SaaS,Director,1
625,2,9,Retail,CEO,0
3467,4,4,Manufacturing,Manager,0
1230,10,11,Manufacturing,Coordinator,1
1567,6,5,SaaS,CEO,1
2201,9,8,Manufacturing,VP,1
4915,1,5,Retail,Manager,0
4750,2,0,Finance,Director,0
657,4,13,Healthcare,CEO,1
2909,7,3,Retail,CEO,1
2913,7,3,Finance,Manager,0
2348,9,11,SaaS,VP,1
1936,8,12,Healthcare,Manager,1
3269,4,11,SaaS,Coordinator,0
3168,2,10,Finance,Director,1
1051,3,0,Retail,Director,0
2231,8,15,Retail,VP,1
780,2,13,SaaS,Director,1
4667,5,11,Retail,VP,1
2636,8,12,SaaS,Coordinator,1
119,5,6,Manufacturing,Director,1
2568,0,7,Healthcare,VP,0
2297,2,15,Manufacturing,Coordinator,0
2900,9,3,Manufacturing,Director,1
134,6,12,Healthcare,CEO,1
1616,2,11,Manufacturing,CEO,1
1173,7,13,Finance,Director,1
1976,6,7,SaaS,Director,1
3860,5,7,Healthcare,Manager,0
4371,3,11,Healthcare,CEO,1
4605,0,5,Finance,Coordinator,0
155,1,14,Retail,Manager,0
229,6,4,Manufacturing,VP,1
2982,0,4,Retail,Coordinator,0
2355,4,14,Finance,VP,1
1759,4,3,Healthcare,Director,0
609,0,6,Finance,Director,0
1023,8,13,Retail,CEO,1
4704,10,1,Retail,CEO,1
3994,4,15,Retail,Director,1
433,1,2,SaaS,VP,0
22,8,7,Manufacturing,VP,1
2032,7,5,Retail,Manager,0
705,10,14,Retail,CEO,1
2842,10,7,Finance,VP,1
1177,2,10,Finance,Coordinator,0
1861,9,4,Finance,VP,1
1059,5,15,Retail,CEO,1
1496,7,14,Healthcare,VP,1
3662,10,10,SaaS,Director,1
883,10,11,Finance,Manager,1
827,4,9,Retail,Manager,0
1871,6,6,Manufacturing,Director,1
4781,6,15,Manufacturing,Coordinator,1
2449,2,0,Healthcare,CEO,0
2723,10,7,Healthcare,Coordinator,1
4876,4,14,Retail,Manager,0
3150,9,7,Manufacturing,Director,1
4320,5,7,Finance,Manager,0
1240,5,9,Retail,Manager,0
3448,10,15,Manufacturing,VP,1
3381,7,14,Manufacturing,Manager,1
4268,9,13,Finance,CEO,1
652,3,10,Manufacturing,VP,1
2697,9,4,SaaS,Manager,0
4599,5,14,Finance,Director,1
2731,10,1,SaaS,Coordinator,0
2310,7,6,Retail,CEO,1
4687,6,4,Retail,Director,1
4148,9,12,Healthcare,VP,1
4619,9,15,Retail,Coordinator,1
713,7,4,Finance,Manager,0
370,8,3,SaaS,Manager,0
808,4,5,Manufacturing,CEO,0
3419,9,1,Retail,Director,1
2629,1,10,Retail,VP,1
4811,5,3,Healthcare,Coordinator,0
360,9,12,Retail,Manager,1
124,10,0,SaaS,VP,1
2902,8,15,Finance,VP,1
1293,10,5,Retail,VP,1
4836,6,13,Healthcare,Director,1
2446,8,6,SaaS,VP,1
951,7,3,Manufacturing,CEO,1
1282,5,2,Finance,Director,0
2107,3,7,Healthcare,Director,1
3549,7,11,Retail,CEO,1
4087,7,6,Healthcare,Director,1
3188,5,15,Healthcare,Manager,1
1704,10,2,SaaS,VP,1
4845,7,2,Healthcare,Manager,0
3862,7,2,Finance,Coordinator,0
254,6,2,Manufacturing,Coordinator,0
298,7,8,Retail,CEO,1
3387,9,15,Healthcare,CEO,1
1251,1,14,SaaS,Director,1
2384,3,11,Retail,CEO,1
4109,10,7,SaaS,Director,1
1268,5,6,Retail,Coordinator,0
3055,2,11,Healthcare,Coordinator,0
3659,6,15,Finance,VP,1
96,7,2,SaaS,CEO,1
1450,8,7,Manufacturing,VP,1
3788,6,8,Retail,Manager,0
1512,10,12,SaaS,VP,1
4986,3,12,Finance,Manager,0
4704,6,5,Retail,VP,1
3241,4,8,Finance,Coordinator,0
323,9,10,SaaS,Coordinator,1
2769,6,12,Finance,Manager,0
515,10,12,Finance,CEO,1
1198,1,1,Healthcare,Manager,0
3195,4,1,Retail,Coordinator,0
3797,10,1,Healthcare,Coordinator,0
895,1,6,Healthcare,Director,0
3912,10,7,Manufacturing,CEO,1
2999,2,15,Finance,Coordinator,0
2606,9,12,Retail,CEO,1
3850,0,10,Healthcare,VP,0
4243,9,1,Retail,Manager,0
1502,9,12,Manufacturing,Coordinator,1
797,5,9,Manufacturing,Director,1
3927,0,1,Finance,Coordinator,0
2035,3,3,Finance,Director,0
3213,8,6,Retail,VP,1
3456,0,5,SaaS,Director,0
3569,8,9,SaaS,VP,1
4103,7,2,Finance,Coordinator,0
562,8,8,Finance,VP,1
527,9,11,Retail,Manager,1
3884,6,11,Healthcare,Coordinator,0
4925,2,4,Finance,VP,0
2971,2,10,Manufacturing,CEO,1
221,6,6,SaaS,Director,1
1221,8,5,Manufacturing,Director,1
1939,5,4,Manufacturing,CEO,0
4328,9,15,SaaS,VP,1
1598,5,13,Healthcare,CEO,1
1293,6,9,Retail,VP,1
3388,4,11,Healthcare,Manager,0
3736,10,4,Manufacturing,Director,1
851,0,3,Manufacturing,VP,0
413,8,1,Manufacturing,CEO,1
2599,6,9,Healthcare,Manager,0
2782,8,3,SaaS,VP,1
4349,0,3,SaaS,Coordinator,0
4565,10,13,Retail,Coordinator,1
4039,4,8,Retail,CEO,1
660,9,6,Retail,Coordinator,0
4499,6,12,Finance,CEO,1
2432,6,10,Finance,Director,1
1926,4,14,Retail,VP,1
4712,6,7,Finance,CEO,1
4738,2,4,Retail,Director,0
4122,1,2,Healthcare,Manager,0
1495,3,15,Healthcare,Director,1
4510,10,15,Finance,VP,1
2575,0,10,Finance,Manager,0
4927,4,0,Healthcare,Manager,0
2078,7,4,Retail,Manager,0
3927,10,13,Finance,Coordinator,1
632,4,11,Manufacturing,CEO,1
3703,3,13,Retail,Manager,0
4696,8,10,Manufacturing,Manager,1
4978,8,2,Retail,VP,1
3980,3,12,Retail,VP,1
1689,9,14,Manufacturing,Coordinator,1
2877,8,14,Healthcare,Coordinator,1
4889,10,11,Healthcare,CEO,1
964,3,3,Manufacturing,Coordinator,0
2083,4,8,Manufacturing,CEO,1
538,6,7,Manufacturing,VP,1
1493,5,15,Healthcare,CEO,1
3915,7,8,Finance,CEO,1
1302,1,4,Finance,Coordinator,0
2255,8,14,Retail,VP,1
3151,1,2,Manufacturing,Coordinator,0
4262,7,10,Healthcare,CEO,1
4864,10,7,Finance,Director,1
4881,0,0,SaaS,VP,0
4836,0,10,Healthcare,VP,0
938,7,7,Retail,VP,1
4519,5,9,SaaS,VP,1
4657,1,7,Healthcare,VP,0
1524,4,13,Finance,CEO,1
854,2,6,Manufacturing,Director,0
2033,0,13,Healthcare,Director,1
1666,5,6,Healthcare,Coordinator,0
3879,5,0,Manufacturing,CEO,0
1291,8,5,SaaS,Coordinator,0
3314,0,15,Manufacturing,CEO,1
2674,10,15,Manufacturing,Coordinator,1
1208,7,6,Retail,CEO,1
2037,0,15,Retail,Director,1
4769,10,7,Retail,CEO,1
3384,0,15,Manufacturing,CEO,1
4132,5,10,SaaS,Manager,0
2404,4,11,SaaS,CEO,1
1160,9,12,Finance,Coordinator,1
232,10,2,SaaS,CEO,1
1904,2,4,Retail,VP,0
1220,7,5,Healthcare,VP,1
3170,3,0,Healthcare,Coordinator,0
2502,10,2,Healthcare,CEO,1
4104,1,2,Retail,CEO,0
2627,3,14,Finance,VP,1
